Date,Tray,SeedID,Geno_Cross,Total_Area(cm),germ_date
2/18/2016,4,2B62,B - Col/ Ws,13.122,1/26/2016
2/18/2016,4,2C22,C - Ws/Ler,18.198,1/26/2016
2/18/2016,4,2B32,B - Col/ Ws,0,1/26/2016
2/18/2016,4,2D32,D - Ler/ Ws,0,1/26/2016
2/18/2016,4,2G62,G - Ler/Col,16.937,1/26/2016
2/18/2016,4,2F42,F - Col/Ler,15.204,1/26/2016
2/18/2016,4,2C62,C - Ws/Ler,15.578,1/26/2016
2/18/2016,4,2A62,A - Ws/Col,7.454,1/26/2016
2/18/2016,4,2B12,B - Col/ Ws,9.928,1/26/2016
2/18/2016,4,2D52,D - Ler/ Ws,0,1/26/2016
2/18/2016,4,2C32,C - Ws/Ler,3.529,1/26/2016
2/20/2016,4,2D62,D - Ler/ Ws,21.631,1/26/2016
2/20/2016,4,2G22,G - Ler/Col,12.133,1/26/2016
2/20/2016,4,2A42,A - Ws/Col,6.069,1/26/2016
2/20/2016,4,2C42,C - Ws/Ler,5.197,1/26/2016
2/20/2016,4,2B42,B - Col/ Ws,14.581,1/26/2016
2/20/2016,4,2D22,D - Ler/ Ws,21.506,1/26/2016
2/20/2016,4,2C12,C - Ws/Ler,14.555,1/26/2016
2/20/2016,4,2A52,A - Ws/Col,16.485,1/26/2016
2/20/2016,4,2G52,G - Ler/Col,16.369,1/26/2016
2/20/2016,4,2F52,F - Col/Ler,15.789,1/26/2016
2/20/2016,4,2B52,B - Col/ Ws,14.593,1/26/2016
2/20/2016,4,2F32,F - Col/Ler,17.697,1/26/2016
2/20/2016,4,2A32,A - Ws/Col,0,1/26/2016
2/20/2016,4,2D12,D - Ler/ Ws,20.751,1/26/2016
2/20/2016,4,2B22,B - Col/ Ws,13.18,1/26/2016
2/20/2016,4,2G12,G - Ler/Col,13.577,1/26/2016
2/20/2016,4,2A12,A - Ws/Col,15.114,1/26/2016
2/20/2016,4,2F12,F - Col/Ler,17.004,1/26/2016
2/20/2016,4,2C52,C - Ws/Ler,10,1/26/2016
2/20/2016,4,2G32,G - Ler/Col,14.162,1/26/2016
2/20/2016,4,2G42,G - Ler/Col,11.372,1/26/2016
2/20/2016,4,2F22,F - Col/Ler,5.993,1/26/2016
2/20/2016,4,2A22,A - Ws/Col,16.652,1/26/2016
2/20/2016,4,2D42,D - Ler/ Ws,0,1/26/2016
2/20/2016,4,2F62,F - Col/Ler,16.904,1/26/2016
2/20/2016,4,2B62,B - Col/ Ws,14.971,1/26/2016
2/20/2016,4,2C22,C - Ws/Ler,20.288,1/26/2016
2/20/2016,4,2B32,B - Col/ Ws,0,1/26/2016
2/20/2016,4,2D32,D - Ler/ Ws,0,1/26/2016
2/20/2016,4,2G62,G - Ler/Col,19.427,1/26/2016
2/20/2016,4,2F42,F - Col/Ler,17.669,1/26/2016
2/20/2016,4,2C62,C - Ws/Ler,17.987,1/26/2016
2/20/2016,4,2A62,A - Ws/Col,9.406,1/26/2016
2/20/2016,4,2B12,B - Col/ Ws,12.532,1/26/2016
2/20/2016,4,2D52,D - Ler/ Ws,0,1/26/2016
2/20/2016,4,2C32,C - Ws/Ler,4.831,1/26/2016
2/22/2016,4,2D62,D - Ler/ Ws,25.075,1/26/2016
2/22/2016,4,2G22,G - Ler/Col,16.363,1/26/2016
2/22/2016,4,2A42,A - Ws/Col,8.003,1/26/2016
2/22/2016,4,2C42,C - Ws/Ler,6.422,1/26/2016
2/22/2016,4,2B42,B - Col/ Ws,17.67,1/26/2016
2/22/2016,4,2D22,D - Ler/ Ws,26.646,1/26/2016
2/22/2016,4,2C12,C - Ws/Ler,19.732,1/26/2016
2/22/2016,4,2A52,A - Ws/Col,19.572,1/26/2016
2/22/2016,4,2G52,G - Ler/Col,22.207,1/26/2016
2/22/2016,4,2F52,F - Col/Ler,17.764,1/26/2016
2/22/2016,4,2B52,B - Col/ Ws,18.545,1/26/2016
2/22/2016,4,2F32,F - Col/Ler,22.248,1/26/2016
2/22/2016,4,2A32,A - Ws/Col,0,1/26/2016
2/22/2016,4,2D12,D - Ler/ Ws,26.274,1/26/2016
2/22/2016,4,2B22,B - Col/ Ws,18.765,1/26/2016
2/22/2016,4,2G12,G - Ler/Col,16.571,1/26/2016
2/22/2016,4,2A12,A - Ws/Col,21.378,1/26/2016
2/22/2016,4,2F12,F - Col/Ler,21.395,1/26/2016
2/22/2016,4,2C52,C - Ws/Ler,13.775,1/26/2016
2/22/2016,4,2G32,G - Ler/Col,18.669,1/26/2016
2/22/2016,4,2G42,G - Ler/Col,15.394,1/26/2016
2/22/2016,4,2F22,F - Col/Ler,8.344,1/26/2016
2/22/2016,4,2A22,A - Ws/Col,21.261,1/26/2016
2/22/2016,4,2D42,D - Ler/ Ws,0,1/26/2016
2/22/2016,4,2F62,F - Col/Ler,21.365,1/26/2016
2/22/2016,4,2B62,B - Col/ Ws,18.324,1/26/2016
2/22/2016,4,2C22,C - Ws/Ler,24.467,1/26/2016
2/22/2016,4,2B32,B - Col/ Ws,0,1/26/2016
2/22/2016,4,2D32,D - Ler/ Ws,0,1/26/2016
2/22/2016,4,2G62,G - Ler/Col,20.765,1/26/2016
2/22/2016,4,2F42,F - Col/Ler,22.63,1/26/2016
2/22/2016,4,2C62,C - Ws/Ler,20.469,1/26/2016
2/22/2016,4,2A62,A - Ws/Col,11.585,1/26/2016
2/22/2016,4,2B12,B - Col/ Ws,15.852,1/26/2016
2/22/2016,4,2D52,D - Ler/ Ws,0,1/26/2016
2/22/2016,4,2C32,C - Ws/Ler,5.462,1/26/2016
2/6/2016,5,3G41,G - Ler/Col,0.897,1/27/2016
2/6/2016,5,3G61,G - Ler/Col,1.155,1/27/2016
2/6/2016,5,3C41,C - Ws/Ler,1.631,1/27/2016
2/6/2016,5,3D41,D - Ler/ Ws,0.9,1/27/2016
2/6/2016,5,3G51,G - Ler/Col,1.292,1/27/2016
2/6/2016,5,3B21,B - Col/ Ws,1.537,1/27/2016
2/6/2016,5,3A21,A - Ws/Col,1.559,1/27/2016
2/6/2016,5,3B61,B - Col/ Ws,0.888,1/27/2016
2/6/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/6/2016,5,3C51,C - Ws/Ler,1.58,1/27/2016
2/6/2016,5,3A11,A - Ws/Col,1.597,1/27/2016
2/6/2016,5,3C21,C - Ws/Ler,1.346,1/27/2016
2/6/2016,5,3F31,F - Col/Ler,1.745,1/27/2016
2/6/2016,5,3A51,A - Ws/Col,1.436,1/27/2016
2/6/2016,5,3F11,F - Col/Ler,0.926,1/27/2016
2/6/2016,5,3F51,F - Col/Ler,1.001,1/27/2016
2/6/2016,5,3F21,F - Col/Ler,1.594,1/27/2016
2/6/2016,5,3A61,A - Ws/Col,1.561,1/27/2016
2/6/2016,5,3D31,D - Ler/ Ws,0.04,1/27/2016
2/6/2016,5,3B31,B - Col/ Ws,0.8,1/27/2016
2/6/2016,5,3D21,D - Ler/ Ws,1.223,1/27/2016
2/6/2016,5,3F41,F - Col/Ler,1.754,1/27/2016
2/6/2016,5,3C31,C - Ws/Ler,1.159,1/27/2016
2/6/2016,5,3A31,A - Ws/Col,0.95,1/27/2016
2/6/2016,5,3G11,G - Ler/Col,0.935,1/27/2016
2/6/2016,5,3B51,B - Col/ Ws,1.754,1/27/2016
2/6/2016,5,3G21,G - Ler/Col,1.159,1/27/2016
2/6/2016,5,3C11,C - Ws/Ler,0.95,1/27/2016
2/6/2016,5,3C61,C - Ws/Ler,1.217,1/27/2016
2/6/2016,5,3D61,D - Ler/ Ws,1.368,1/27/2016
2/6/2016,5,3D11,D - Ler/ Ws,1.215,1/27/2016
2/6/2016,5,3G31,G - Ler/Col,0.782,1/27/2016
2/6/2016,5,3B41,B - Col/ Ws,1.093,1/27/2016
2/6/2016,5,3B11,B - Col/ Ws,1.152,1/27/2016
2/6/2016,5,3F61,F - Col/Ler,0.447,1/27/2016
2/6/2016,5,3A41,A - Ws/Col,1.274,1/27/2016
2/8/2016,5,3G41,G - Ler/Col,0.843,1/27/2016
2/8/2016,5,3G61,G - Ler/Col,0.882,1/27/2016
2/8/2016,5,3C41,C - Ws/Ler,1.352,1/27/2016
2/8/2016,5,3D41,D - Ler/ Ws,0.79,1/27/2016
2/8/2016,5,3G51,G - Ler/Col,1.16,1/27/2016
2/8/2016,5,3B21,B - Col/ Ws,1.006,1/27/2016
2/8/2016,5,3A21,A - Ws/Col,1.377,1/27/2016
2/8/2016,5,3B61,B - Col/ Ws,0.75,1/27/2016
2/8/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/8/2016,5,3C51,C - Ws/Ler,1.21,1/27/2016
2/8/2016,5,3A11,A - Ws/Col,1.431,1/27/2016
2/8/2016,5,3C21,C - Ws/Ler,1.134,1/27/2016
2/8/2016,5,3F31,F - Col/Ler,1.247,1/27/2016
2/8/2016,5,3A51,A - Ws/Col,1.397,1/27/2016
2/8/2016,5,3F11,F - Col/Ler,1.122,1/27/2016
2/8/2016,5,3F51,F - Col/Ler,1.069,1/27/2016
2/8/2016,5,3F21,F - Col/Ler,1.23,1/27/2016
2/8/2016,5,3A61,A - Ws/Col,1.389,1/27/2016
2/8/2016,5,3D31,D - Ler/ Ws,0.425,1/27/2016
2/8/2016,5,3B31,B - Col/ Ws,0.829,1/27/2016
2/8/2016,5,3D21,D - Ler/ Ws,1.001,1/27/2016
2/8/2016,5,3F41,F - Col/Ler,0.989,1/27/2016
2/8/2016,5,3C31,C - Ws/Ler,1.041,1/27/2016
2/8/2016,5,3A31,A - Ws/Col,1.25,1/27/2016
2/8/2016,5,3G11,G - Ler/Col,1.425,1/27/2016
2/8/2016,5,3B51,B - Col/ Ws,1.544,1/27/2016
2/8/2016,5,3G21,G - Ler/Col,0.946,1/27/2016
2/8/2016,5,3C11,C - Ws/Ler,1.298,1/27/2016
2/8/2016,5,3C61,C - Ws/Ler,1.24,1/27/2016
2/8/2016,5,3D61,D - Ler/ Ws,1.013,1/27/2016
2/8/2016,5,3D11,D - Ler/ Ws,1.157,1/27/2016
2/8/2016,5,3G31,G - Ler/Col,1.04,1/27/2016
2/8/2016,5,3B41,B - Col/ Ws,0.853,1/27/2016
2/8/2016,5,3B11,B - Col/ Ws,1.01,1/27/2016
2/8/2016,5,3F61,F - Col/Ler,0.485,1/27/2016
2/8/2016,5,3A41,A - Ws/Col,1.141,1/27/2016
2/10/2016,5,3G41,G - Ler/Col,0.805,1/27/2016
2/10/2016,5,3G61,G - Ler/Col,0.78,1/27/2016
2/10/2016,5,3C41,C - Ws/Ler,1.311,1/27/2016
2/10/2016,5,3D41,D - Ler/ Ws,0.618,1/27/2016
2/10/2016,5,3G51,G - Ler/Col,1.012,1/27/2016
2/10/2016,5,3B21,B - Col/ Ws,0.914,1/27/2016
2/10/2016,5,3A21,A - Ws/Col,1.156,1/27/2016
2/10/2016,5,3B61,B - Col/ Ws,0.623,1/27/2016
2/10/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/10/2016,5,3C51,C - Ws/Ler,1.228,1/27/2016
2/10/2016,5,3A11,A - Ws/Col,1.259,1/27/2016
2/10/2016,5,3C21,C - Ws/Ler,0.952,1/27/2016
2/10/2016,5,3F31,F - Col/Ler,1.163,1/27/2016
2/10/2016,5,3A51,A - Ws/Col,1.226,1/27/2016
2/10/2016,5,3F11,F - Col/Ler,1.051,1/27/2016
2/10/2016,5,3F51,F - Col/Ler,0.875,1/27/2016
2/10/2016,5,3F21,F - Col/Ler,1.126,1/27/2016
2/10/2016,5,3A61,A - Ws/Col,1.234,1/27/2016
2/10/2016,5,3D31,D - Ler/ Ws,0.366,1/27/2016
2/10/2016,5,3B31,B - Col/ Ws,0.703,1/27/2016
2/10/2016,5,3D21,D - Ler/ Ws,0.908,1/27/2016
2/10/2016,5,3F41,F - Col/Ler,0.922,1/27/2016
2/10/2016,5,3C31,C - Ws/Ler,0.965,1/27/2016
2/10/2016,5,3A31,A - Ws/Col,1.122,1/27/2016
2/10/2016,5,3G11,G - Ler/Col,1.15,1/27/2016
2/10/2016,5,3B51,B - Col/ Ws,1.384,1/27/2016
2/10/2016,5,3G21,G - Ler/Col,0.809,1/27/2016
2/10/2016,5,3C11,C - Ws/Ler,1.089,1/27/2016
2/10/2016,5,3C61,C - Ws/Ler,1.13,1/27/2016
2/10/2016,5,3D61,D - Ler/ Ws,0.925,1/27/2016
2/10/2016,5,3D11,D - Ler/ Ws,1.053,1/27/2016
2/10/2016,5,3G31,G - Ler/Col,0.885,1/27/2016
2/10/2016,5,3B41,B - Col/ Ws,0.692,1/27/2016
2/10/2016,5,3B11,B - Col/ Ws,0.889,1/27/2016
2/10/2016,5,3F61,F - Col/Ler,0.403,1/27/2016
2/10/2016,5,3A41,A - Ws/Col,1.259,1/27/2016
2/12/2016,5,3G41,G - Ler/Col,1.641,1/27/2016
2/12/2016,5,3G61,G - Ler/Col,1.569,1/27/2016
2/12/2016,5,3C41,C - Ws/Ler,2.528,1/27/2016
2/12/2016,5,3D41,D - Ler/ Ws,1.317,1/27/2016
2/12/2016,5,3G51,G - Ler/Col,2.016,1/27/2016
2/12/2016,5,3B21,B - Col/ Ws,1.78,1/27/2016
2/12/2016,5,3A21,A - Ws/Col,2.186,1/27/2016
2/12/2016,5,3B61,B - Col/ Ws,1.227,1/27/2016
2/12/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/12/2016,5,3C51,C - Ws/Ler,2.292,1/27/2016
2/12/2016,5,3A11,A - Ws/Col,2.33,1/27/2016
2/12/2016,5,3C21,C - Ws/Ler,1.766,1/27/2016
2/12/2016,5,3F31,F - Col/Ler,2.257,1/27/2016
2/12/2016,5,3A51,A - Ws/Col,2.432,1/27/2016
2/12/2016,5,3F11,F - Col/Ler,1.938,1/27/2016
2/12/2016,5,3F51,F - Col/Ler,1.671,1/27/2016
2/12/2016,5,3F21,F - Col/Ler,2.245,1/27/2016
2/12/2016,5,3A61,A - Ws/Col,2.503,1/27/2016
2/12/2016,5,3D31,D - Ler/ Ws,0.795,1/27/2016
2/12/2016,5,3B31,B - Col/ Ws,1.356,1/27/2016
2/12/2016,5,3D21,D - Ler/ Ws,1.648,1/27/2016
2/12/2016,5,3F41,F - Col/Ler,1.821,1/27/2016
2/12/2016,5,3C31,C - Ws/Ler,1.922,1/27/2016
2/12/2016,5,3A31,A - Ws/Col,2.208,1/27/2016
2/12/2016,5,3G11,G - Ler/Col,2.266,1/27/2016
2/12/2016,5,3B51,B - Col/ Ws,2.629,1/27/2016
2/12/2016,5,3G21,G - Ler/Col,1.641,1/27/2016
2/12/2016,5,3C11,C - Ws/Ler,1.987,1/27/2016
2/12/2016,5,3C61,C - Ws/Ler,2.243,1/27/2016
2/12/2016,5,3D61,D - Ler/ Ws,1.687,1/27/2016
2/12/2016,5,3D11,D - Ler/ Ws,1.986,1/27/2016
2/12/2016,5,3G31,G - Ler/Col,1.234,1/27/2016
2/12/2016,5,3B41,B - Col/ Ws,1.649,1/27/2016
2/12/2016,5,3B11,B - Col/ Ws,1.755,1/27/2016
2/12/2016,5,3F61,F - Col/Ler,0.632,1/27/2016
2/12/2016,5,3A41,A - Ws/Col,2.258,1/27/2016
2/14/2016,5,3G41,G - Ler/Col,5.335,1/27/2016
2/14/2016,5,3G61,G - Ler/Col,4.896,1/27/2016
2/14/2016,5,3C41,C - Ws/Ler,7.03,1/27/2016
2/14/2016,5,3D41,D - Ler/ Ws,3.901,1/27/2016
2/14/2016,5,3G51,G - Ler/Col,5.569,1/27/2016
2/14/2016,5,3B21,B - Col/ Ws,5.345,1/27/2016
2/14/2016,5,3A21,A - Ws/Col,6.922,1/27/2016
2/14/2016,5,3B61,B - Col/ Ws,3.471,1/27/2016
2/14/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/14/2016,5,3C51,C - Ws/Ler,7.077,1/27/2016
2/14/2016,5,3A11,A - Ws/Col,6.846,1/27/2016
2/14/2016,5,3C21,C - Ws/Ler,5.818,1/27/2016
2/14/2016,5,3F31,F - Col/Ler,7.154,1/27/2016
2/14/2016,5,3A51,A - Ws/Col,6.756,1/27/2016
2/14/2016,5,3F11,F - Col/Ler,6.043,1/27/2016
2/14/2016,5,3F51,F - Col/Ler,5.481,1/27/2016
2/14/2016,5,3F21,F - Col/Ler,6.633,1/27/2016
2/14/2016,5,3A61,A - Ws/Col,7.371,1/27/2016
2/14/2016,5,3D31,D - Ler/ Ws,2.355,1/27/2016
2/14/2016,5,3B31,B - Col/ Ws,4.274,1/27/2016
2/14/2016,5,3D21,D - Ler/ Ws,4.657,1/27/2016
2/14/2016,5,3F41,F - Col/Ler,5.485,1/27/2016
2/14/2016,5,3C31,C - Ws/Ler,6.536,1/27/2016
2/14/2016,5,3A31,A - Ws/Col,6.767,1/27/2016
2/14/2016,5,3G11,G - Ler/Col,7.538,1/27/2016
2/14/2016,5,3B51,B - Col/ Ws,8.289,1/27/2016
2/14/2016,5,3G21,G - Ler/Col,5.551,1/27/2016
2/14/2016,5,3C11,C - Ws/Ler,6.388,1/27/2016
2/14/2016,5,3C61,C - Ws/Ler,7.035,1/27/2016
2/14/2016,5,3D61,D - Ler/ Ws,5.864,1/27/2016
2/14/2016,5,3D11,D - Ler/ Ws,6.226,1/27/2016
2/14/2016,5,3G31,G - Ler/Col,4.28,1/27/2016
2/14/2016,5,3B41,B - Col/ Ws,5.18,1/27/2016
2/14/2016,5,3B11,B - Col/ Ws,5.676,1/27/2016
2/14/2016,5,3F61,F - Col/Ler,2.079,1/27/2016
2/14/2016,5,3A41,A - Ws/Col,5.714,1/27/2016
2/16/2016,5,3G41,G - Ler/Col,1.876,1/27/2016
2/16/2016,5,3G61,G - Ler/Col,2.71,1/27/2016
2/16/2016,5,3C41,C - Ws/Ler,4.112,1/27/2016
2/16/2016,5,3D41,D - Ler/ Ws,2.1,1/27/2016
2/16/2016,5,3G51,G - Ler/Col,3.335,1/27/2016
2/16/2016,5,3B21,B - Col/ Ws,3.095,1/27/2016
2/16/2016,5,3A21,A - Ws/Col,3.831,1/27/2016
2/16/2016,5,3B61,B - Col/ Ws,1.961,1/27/2016
2/16/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/16/2016,5,3C51,C - Ws/Ler,4.158,1/27/2016
2/16/2016,5,3A11,A - Ws/Col,4.07,1/27/2016
2/16/2016,5,3C21,C - Ws/Ler,3.43,1/27/2016
2/16/2016,5,3F31,F - Col/Ler,3.941,1/27/2016
2/16/2016,5,3A51,A - Ws/Col,4.105,1/27/2016
2/16/2016,5,3F11,F - Col/Ler,3.424,1/27/2016
2/16/2016,5,3F51,F - Col/Ler,3.149,1/27/2016
2/16/2016,5,3F21,F - Col/Ler,3.971,1/27/2016
2/16/2016,5,3A61,A - Ws/Col,4.283,1/27/2016
2/16/2016,5,3D31,D - Ler/ Ws,1.407,1/27/2016
2/16/2016,5,3B31,B - Col/ Ws,2.695,1/27/2016
2/16/2016,5,3D21,D - Ler/ Ws,2.927,1/27/2016
2/16/2016,5,3F41,F - Col/Ler,3.26,1/27/2016
2/16/2016,5,3C31,C - Ws/Ler,3.97,1/27/2016
2/16/2016,5,3A31,A - Ws/Col,4.162,1/27/2016
2/16/2016,5,3G11,G - Ler/Col,4.057,1/27/2016
2/16/2016,5,3B51,B - Col/ Ws,4.685,1/27/2016
2/16/2016,5,3G21,G - Ler/Col,3.015,1/27/2016
2/16/2016,5,3C11,C - Ws/Ler,3.435,1/27/2016
2/16/2016,5,3C61,C - Ws/Ler,4.025,1/27/2016
2/16/2016,5,3D61,D - Ler/ Ws,3.364,1/27/2016
2/16/2016,5,3D11,D - Ler/ Ws,3.503,1/27/2016
2/16/2016,5,3G31,G - Ler/Col,2.72,1/27/2016
2/16/2016,5,3B41,B - Col/ Ws,2.964,1/27/2016
2/16/2016,5,3B11,B - Col/ Ws,3.056,1/27/2016
2/16/2016,5,3F61,F - Col/Ler,1.156,1/27/2016
2/16/2016,5,3A41,A - Ws/Col,2.948,1/27/2016
2/18/2016,5,3G41,G - Ler/Col,3.435,1/27/2016
2/18/2016,5,3G61,G - Ler/Col,4.657,1/27/2016
2/18/2016,5,3C41,C - Ws/Ler,6.885,1/27/2016
2/18/2016,5,3D41,D - Ler/ Ws,3.151,1/27/2016
2/18/2016,5,3G51,G - Ler/Col,5.085,1/27/2016
2/18/2016,5,3B21,B - Col/ Ws,4.783,1/27/2016
2/18/2016,5,3A21,A - Ws/Col,6.05,1/27/2016
2/18/2016,5,3B61,B - Col/ Ws,3.04,1/27/2016
2/18/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/18/2016,5,3C51,C - Ws/Ler,6.123,1/27/2016
2/18/2016,5,3A11,A - Ws/Col,6.387,1/27/2016
2/18/2016,5,3C21,C - Ws/Ler,4.815,1/27/2016
2/18/2016,5,3F31,F - Col/Ler,6.18,1/27/2016
2/18/2016,5,3A51,A - Ws/Col,6.575,1/27/2016
2/18/2016,5,3F11,F - Col/Ler,5.16,1/27/2016
2/18/2016,5,3F51,F - Col/Ler,4.652,1/27/2016
2/18/2016,5,3F21,F - Col/Ler,6.271,1/27/2016
2/18/2016,5,3A61,A - Ws/Col,6.607,1/27/2016
2/18/2016,5,3D31,D - Ler/ Ws,2.215,1/27/2016
2/18/2016,5,3B31,B - Col/ Ws,3.777,1/27/2016
2/18/2016,5,3D21,D - Ler/ Ws,4.195,1/27/2016
2/18/2016,5,3F41,F - Col/Ler,5.047,1/27/2016
2/18/2016,5,3C31,C - Ws/Ler,6.123,1/27/2016
2/18/2016,5,3A31,A - Ws/Col,6.508,1/27/2016
2/18/2016,5,3G11,G - Ler/Col,5.814,1/27/2016
2/18/2016,5,3B51,B - Col/ Ws,7.392,1/27/2016
2/18/2016,5,3G21,G - Ler/Col,4.195,1/27/2016
2/18/2016,5,3C11,C - Ws/Ler,4.749,1/27/2016
2/18/2016,5,3C61,C - Ws/Ler,5.819,1/27/2016
2/18/2016,5,3D61,D - Ler/ Ws,5.54,1/27/2016
2/18/2016,5,3D11,D - Ler/ Ws,5.26,1/27/2016
2/18/2016,5,3G31,G - Ler/Col,3.692,1/27/2016
2/18/2016,5,3B41,B - Col/ Ws,3.784,1/27/2016
2/18/2016,5,3B11,B - Col/ Ws,4.397,1/27/2016
2/18/2016,5,3F61,F - Col/Ler,0.967,1/27/2016
2/18/2016,5,3A41,A - Ws/Col,1.877,1/27/2016
2/20/2016,5,3G41,G - Ler/Col,6.049,1/27/2016
2/20/2016,5,3G61,G - Ler/Col,10.137,1/27/2016
2/20/2016,5,3C41,C - Ws/Ler,12.689,1/27/2016
2/20/2016,5,3D41,D - Ler/ Ws,6.111,1/27/2016
2/20/2016,5,3G51,G - Ler/Col,9.985,1/27/2016
2/20/2016,5,3B21,B - Col/ Ws,9.721,1/27/2016
2/20/2016,5,3A21,A - Ws/Col,11.297,1/27/2016
2/20/2016,5,3B61,B - Col/ Ws,5.016,1/27/2016
2/20/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/20/2016,5,3C51,C - Ws/Ler,13.138,1/27/2016
2/20/2016,5,3A11,A - Ws/Col,13.558,1/27/2016
2/20/2016,5,3C21,C - Ws/Ler,10.372,1/27/2016
2/20/2016,5,3F31,F - Col/Ler,11.188,1/27/2016
2/20/2016,5,3A51,A - Ws/Col,12.97,1/27/2016
2/20/2016,5,3F11,F - Col/Ler,10.103,1/27/2016
2/20/2016,5,3F51,F - Col/Ler,9.626,1/27/2016
2/20/2016,5,3F21,F - Col/Ler,12.48,1/27/2016
2/20/2016,5,3A61,A - Ws/Col,12.833,1/27/2016
2/20/2016,5,3D31,D - Ler/ Ws,4.187,1/27/2016
2/20/2016,5,3B31,B - Col/ Ws,7.666,1/27/2016
2/20/2016,5,3D21,D - Ler/ Ws,7.867,1/27/2016
2/20/2016,5,3F41,F - Col/Ler,10.248,1/27/2016
2/20/2016,5,3C31,C - Ws/Ler,12.207,1/27/2016
2/20/2016,5,3A31,A - Ws/Col,12.832,1/27/2016
2/20/2016,5,3G11,G - Ler/Col,12.427,1/27/2016
2/20/2016,5,3B51,B - Col/ Ws,15.947,1/27/2016
2/20/2016,5,3G21,G - Ler/Col,9.899,1/27/2016
2/20/2016,5,3C11,C - Ws/Ler,10.116,1/27/2016
2/20/2016,5,3C61,C - Ws/Ler,14.102,1/27/2016
2/20/2016,5,3D61,D - Ler/ Ws,11.248,1/27/2016
2/20/2016,5,3D11,D - Ler/ Ws,12.488,1/27/2016
2/20/2016,5,3G31,G - Ler/Col,8.041,1/27/2016
2/20/2016,5,3B41,B - Col/ Ws,9.557,1/27/2016
2/20/2016,5,3B11,B - Col/ Ws,10.689,1/27/2016
2/20/2016,5,3F61,F - Col/Ler,4.056,1/27/2016
2/20/2016,5,3A41,A - Ws/Col,9.038,1/27/2016
2/22/2016,5,3G41,G - Ler/Col,3.271,1/27/2016
2/22/2016,5,3G61,G - Ler/Col,5.932,1/27/2016
2/22/2016,5,3C41,C - Ws/Ler,7.991,1/27/2016
2/22/2016,5,3D41,D - Ler/ Ws,2.634,1/27/2016
2/22/2016,5,3G51,G - Ler/Col,5.291,1/27/2016
2/22/2016,5,3B21,B - Col/ Ws,6.011,1/27/2016
2/22/2016,5,3A21,A - Ws/Col,7.516,1/27/2016
2/22/2016,5,3B61,B - Col/ Ws,2.244,1/27/2016
2/22/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/22/2016,5,3C51,C - Ws/Ler,8.189,1/27/2016
2/22/2016,5,3A11,A - Ws/Col,8.336,1/27/2016
2/22/2016,5,3C21,C - Ws/Ler,5.963,1/27/2016
2/22/2016,5,3F31,F - Col/Ler,8.358,1/27/2016
2/22/2016,5,3A51,A - Ws/Col,7.397,1/27/2016
2/22/2016,5,3F11,F - Col/Ler,6.444,1/27/2016
2/22/2016,5,3F51,F - Col/Ler,5.552,1/27/2016
2/22/2016,5,3F21,F - Col/Ler,8.542,1/27/2016
2/22/2016,5,3A61,A - Ws/Col,7.519,1/27/2016
2/22/2016,5,3D31,D - Ler/ Ws,2.938,1/27/2016
2/22/2016,5,3B31,B - Col/ Ws,4.81,1/27/2016
2/22/2016,5,3D21,D - Ler/ Ws,4.367,1/27/2016
2/22/2016,5,3F41,F - Col/Ler,6.823,1/27/2016
2/22/2016,5,3C31,C - Ws/Ler,7.299,1/27/2016
2/22/2016,5,3A31,A - Ws/Col,7.346,1/27/2016
2/22/2016,5,3G11,G - Ler/Col,7.002,1/27/2016
2/22/2016,5,3B51,B - Col/ Ws,9.481,1/27/2016
2/22/2016,5,3G21,G - Ler/Col,6.229,1/27/2016
2/22/2016,5,3C11,C - Ws/Ler,5.258,1/27/2016
2/22/2016,5,3C61,C - Ws/Ler,7.569,1/27/2016
2/22/2016,5,3D61,D - Ler/ Ws,6.361,1/27/2016
2/22/2016,5,3D11,D - Ler/ Ws,7.206,1/27/2016
2/22/2016,5,3G31,G - Ler/Col,4.164,1/27/2016
2/22/2016,5,3B41,B - Col/ Ws,5.882,1/27/2016
2/22/2016,5,3B11,B - Col/ Ws,5.814,1/27/2016
2/22/2016,5,3F61,F - Col/Ler,2.173,1/27/2016
2/22/2016,5,3A41,A - Ws/Col,5.143,1/27/2016
2/24/2016,5,3G41,G - Ler/Col,3.094,1/27/2016
2/24/2016,5,3G61,G - Ler/Col,6.418,1/27/2016
2/24/2016,5,3C41,C - Ws/Ler,7.582,1/27/2016
2/24/2016,5,3D41,D - Ler/ Ws,3.135,1/27/2016
2/24/2016,5,3G51,G - Ler/Col,5.118,1/27/2016
2/24/2016,5,3B21,B - Col/ Ws,5.528,1/27/2016
2/24/2016,5,3A21,A - Ws/Col,7.615,1/27/2016
2/24/2016,5,3B61,B - Col/ Ws,2.139,1/27/2016
2/24/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
